source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,role,status,phase
BRGA818,21101635,21,10,1635,6084,Peter,Coppens,member,dean,start
BRGA818,21111604,21,11,1604,6167,Cornelis,Van Conincxloo,member,apprentice,start
BRGA818,21111604,21,11,1604,6036,Willem,Van Worms,member,teacher,start
BRGA818,21111623,21,11,1623,6526,Jan,Symons,painter,apprentice,start
BRGA818,21111623,21,11,1623,6161,Jan,Noveliers,painter,teacher,start
BRGA818,21111647,21,11,1647,3081,Nicolaes,Jacobs,member,apprentice,start
BRGA818,21111647,21,11,1647,2928,Cornelis,Gillis,member,teacher,start
BRGA818,21121630,21,12,1630,6193,Nicolaes,Bernaerts,member,apprentice,start
BRGA818,21121630,21,12,1630,6132,Jan,Mattheus,member,teacher,start
BRGA818,22011602,22,1,1602,6030,Dominicus,Seghers,member,apprentice,start
BRGA818,22011626,22,1,1626,6435,Antoon,Mertens,glazier,apprentice,start
BRGA818,22011626,22,1,1626,6954,Jan,Van Rillaert,glazier,teacher,start
BRGA818,22021600,22,2,1600,5949,Gillis,Janssens,member,apprentice,start
BRGA818,22021600,22,2,1600,5929,Philips,Van Bentem,member,teacher,start
BRGA818,22021614,22,2,1614,6909,Peter,Cauwenie,member,master,start
BRGA818,22021614,22,2,1614,6909,Peter,Cauwenie,member,apprentice,former
BRGA818,22021634,22,2,1634,5874,Jan,Meysens,member,master,start
BRGA818,22021634,22,2,1634,5874,Jan,Meysens,member,apprentice,former
BRGA818,22021634,22,2,1634,2829,Antoon,Van Opstal,member,teacher,former
BRGA818,22021638A,22,2,1638,5325,Peter,Juwet,member,master,start
BRGA818,22021638B,22,2,1638,5327,Hendrick,Geurickx,member,master,start
BRGA818,22031611,22,3,1611,6684,Jacob,Hanebal,member,master’s son,start
BRGA818,22031611,22,3,1611,5954,Jacob,Hanebal,member,master,start
BRGA818,22031662,22,3,1662,5490,Willem,Piscador,goldsmith,teacher,start
BRGA818,22031662,22,3,1662,5680,Bastiaen,Van den Ray,goldsmith,apprentice,start
BRGA818,22041621,22,4,1621,6358,Adam,Ditman,painter,master,start
BRGA818,22041621,22,4,1621,6358,Adam,Ditman,painter,apprentice,former
BRGA818,22041621,22,4,1621,6042,Hendrick,De Vries,painter,teacher,former
BRGA818,22051618,22,5,1618,6706,Peter,Bert,goldsmith,master,start
BRGA818,22051626,22,5,1626,6404,Melchior,Van Geldre,member,apprentice,start
BRGA818,22051626,22,5,1626,5786,Severyn,Diertyts,member,teacher,start
BRGA818,22051676,22,5,1676,5394,Lambert,Sanghers,painter,apprentice,start
BRGA818,22051676,22,5,1676,2979,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,22061609,22,6,1609,6446,Lenard,Verbruggen,member,apprentice,start
BRGA818,22061609,22,6,1609,6304,Joris,Storm,member,teacher,start
BRGA818,22061611,22,6,1611,6772,Louis,Van Grimberghen,member,apprentice,start
BRGA818,22061611,22,6,1611,5979,Hans,Mennens,member,teacher,start
BRGA818,22061619,22,6,1619,6627,Nicolaes,Janssens,member,master,start
BRGA818,22061619,22,6,1619,6629,Jan,Trippaert,member,teacher,former
BRGA818,22061619,22,6,1619,6627,Nicolaes,Janssens,member,apprentice,former
BRGA818,22061628A,22,6,1628,6314,Hans,Van Vichel,member,master,start
BRGA818,22061628A,22,6,1628,6023,Lenard,Wauwermans,member,teacher,former
BRGA818,22061628A,22,6,1628,6314,Hans,Van Vichel,member,apprentice,former
BRGA818,22061628B,22,6,1628,3177,Michiel,Van Eeverenbroot,member,master,start
BRGA818,22061628B,22,6,1628,3177,Michiel,Van Eeverenbroot,member,apprentice,former
BRGA818,22061628B,22,6,1628,6319,Cornelis,Van Eeverenbroot,member,teacher,former
BRGA818,22061645,22,6,1645,3043,Peter,Van Gindertaelen,member,master,start
BRGA818,22061645,22,6,1645,2821,David,Noveliers,member,teacher,former
BRGA818,22061666,22,6,1666,5546,Jan,Demens,painter,master,start
BRGA818,22061668,22,6,1668,7869,Willem,Jacobs,glazier,apprentice,start
BRGA818,22061668,22,6,1668,2845,Jan,Ringheler,glazier,teacher,start
BRGA818,22061676,22,6,1676,17386,Hendrick,Abbe,painter,master,start
BRGA818,22061685,22,6,1685,5386,Andries,Broeckmans,gilder,master,start
BRGA818,22071606A,22,7,1606,6229,Jacob,Van Schoens,glazier,apprentice,start
BRGA818,22071606A,22,7,1606,6039,Jacques,De Fayter,glazier,teacher,start
BRGA818,22071606B,22,7,1606,2829,Antoon,Van Opstal,painter,apprentice,start
BRGA818,22071606B,22,7,1606,6132,Jan,Mattheus,painter,teacher,start
BRGA818,22081601,22,8,1601,6003,Michiel,Mertens,member,master’s son,start
BRGA818,22081601,22,8,1601,5933,Nicolaes,Mertens,member,master,start
BRGA818,22081607,22,8,1607,6341,Francois,Meysens,painter,apprentice,start
BRGA818,22081607,22,8,1607,6629,Jan,Trippaert,painter,teacher,start
BRGA818,22081644A,22,8,1644,3008,Jacob,Weylinghen,member,apprentice,start
BRGA818,22081644A,22,8,1644,2945,Daniel,Van Schoor,member,teacher,start
BRGA818,22081644B,22,8,1644,2799,Simon,Lemmens,member,master,start
BRGA818,22081644C,22,8,1644,3010,Thomas,De Vos,painter,apprentice,start
BRGA818,22081644C,22,8,1644,3010,Thomas,De Vos,goldsmith,apprentice,former
BRGA818,22081644C,22,8,1644,2818,Peter,Busset,painter,teacher,former
BRGA818,22081644D,22,8,1644,3012,Hendrick,Van Leeuw,member,apprentice,start
BRGA818,22081644D,22,8,1644,490,Antoon,Sallaert,member,teacher,start
BRGA818,22081676,22,8,1676,5354,Jan Baptist,Rossinol,painter,master,start
BRGA818,22091636,22,9,1636,5926,Peter,Van der Plas,member,master,start
BRGA818,22091666,22,9,1666,5530,Gelaude,Habaert,painter,master’s son,start
BRGA818,22091666,22,9,1666,6202,Gelaude,Habaert,member,master,start
BRGA818,22091673,22,9,1673,5659,Jan,Van der Bruggen,painter,master,start
BRGA818,22091677,22,9,1677,5387,Hendrick,De Vos,painter,apprentice,start
BRGA818,22091677,22,9,1677,3118,Lanceloot,Volders,painter,teacher,start
BRGA818,22101601,22,10,1601,6015,Hans,Arens,member,apprentice,start
BRGA818,22101601,22,10,1601,6017,Adriaen,Poetterloo,member,teacher,start
BRGA818,22101610A,22,10,1610,6746,Adriaen,De Haever,member,apprentice,start
BRGA818,22101610A,22,10,1610,6180,Michiel,De Noye,member,teacher,start
BRGA818,22101610B,22,10,1610,6750,Nicolaes,Matthys,member,apprentice,start
BRGA818,22101610B,22,10,1610,6205,Augustyn,De Boeck,member,teacher,start
BRGA818,22101643A,22,10,1643,2979,Jan Baptist,Van Heil,painter,master’s son,start
BRGA818,22101643A,22,10,1643,2812,Leo,Van Heil,painter,master,start
BRGA818,22101643B,22,10,1643,2980,Cornelis,Van der Bamen,member,master,start
BRGA818,22101666,22,10,1666,5518,Andries Ingnatius,Cosyn,painter,apprentice,start
BRGA818,22101666,22,10,1666,5519,Jan,Volsom,painter,teacher,start
BRGA818,22111612,22,11,1612,6178,Hans,Van der Gucht,glazier,master,start
BRGA818,22111612,22,11,1612,6087,Jacques,Roddaert,glazier,teacher,former
BRGA818,22111613A,22,11,1613,6319,Cornelis,Van Eeverenbroot,painter,master,start
BRGA818,22111613A,22,11,1613,713,Gaspar,De Craeyer,painter,teacher,former
BRGA818,22111613B,22,11,1613,6939,Maerten,Reyers,member,apprentice,start
BRGA818,22111613B,22,11,1613,713,Gaspar,De Craeyer,member,teacher,start
BRGA818,22111631,22,11,1631,6133,Hubert,De Corbasie,goldsmith,apprentice,start
BRGA818,22111631,22,11,1631,2969,Jacob,Van Grimberghen,goldsmith,teacher,start
BRGA818,22111665,22,11,1665,5549,Adriaen Francois,Baudewyns,painter,apprentice,start
BRGA818,22111665,22,11,1665,3227,Ignatius,Van der Stock,painter,teacher,start
BRGA818,22111665,22,11,1665,5549,Adriaen Francois,Baudewyns,painter,master,start
BRGA818,22121644,22,12,1644,3038,Jan Baptist,Sallaert,member,master,start
BRGA818,22121644,22,12,1644,490,Antoon,Sallaert,member,teacher,former
BRGA818,23011622,23,1,1622,6576,Philips,Garsao,member,apprentice,start
BRGA818,23011622,23,1,1622,713,Gaspar,De Craeyer,member,teacher,start
BRGA818,23011694,23,1,1694,5727,Thomas,Van Schilde,painter,apprentice,start
BRGA818,23011694,23,1,1694,5346,Judocus,Lamberto,painter,teacher,start
BRGA818,23011694,23,1,1694,5346,Judocus,Lamberto,painter,master,start
BRGA818,23021629,23,2,1629,6280,Jacob,De Meulder,glazier,master,start
BRGA818,23031622,23,3,1622,6060,Gillis,Van Blayenbergh,member,apprentice,start
BRGA818,23031622,23,3,1622,6062,Lanceloot,Lefebure,member,teacher,start
BRGA818,23041693,23,4,1693,5722,Antoon,Podevin,painter,apprentice,start
BRGA818,23041693,23,4,1693,5553,Matthys,Schoevaert,painter,teacher,start
BRGA818,23041693,23,4,1693,5553,Matthys,Schoevaert,painter,dean,start
BRGA818,23051619,23,5,1619,6129,Willem,De Moy,painter,master,start
BRGA818,23051619,23,5,1619,6129,Willem,De Moy,painter,apprentice,former
BRGA818,23051619,23,5,1619,5945,Denys,Van Alsloot,painter,teacher,former
BRGA818,23061607,23,6,1607,6278,Hans,Van den Velde,member,apprentice,start
BRGA818,23061607,23,6,1607,6045,Adriaen,Van Zinnick,member,teacher,start
BRGA818,23061612,23,6,1612,3146,Jan,Vaillant,goldsmith,apprentice,start
BRGA818,23061612,23,6,1612,6261,Jan,Gotemans,goldsmith,teacher,start
BRGA818,23061622,23,6,1622,6557,Gelaude,Berne,member,apprentice,start
BRGA818,23061622,23,6,1622,6199,Francois,Matthysens,member,teacher,start
BRGA818,23061627,23,6,1627,6363,Peter,Haemers,member,master,start
BRGA818,23061648,23,6,1648,3089,Robert,Dandelot,member,master,start
BRGA818,23061648,23,6,1648,490,Antoon,Sallaert,member,teacher,former
BRGA818,23061676,23,6,1676,5392,Judocus,Van Dormael,goldsmith,master,start
BRGA818,23071618,23,7,1618,472,Gillis,Leyniers,member,master,start
BRGA818,23071618,23,7,1618,472,Gillis,Leyniers,member,apprentice,former
BRGA818,23071618,23,7,1618,6036,Willem,Van Worms,member,teacher,former
BRGA818,23071663,23,7,1663,5608,Jan,Cosyn,glazier,apprentice,start
BRGA818,23071663,23,7,1663,3156,Willem,Lenaerts,glazier,teacher,start
BRGA818,23091615,23,9,1615,6836,Hendrick,Heymans,member,apprentice,start
BRGA818,23091615,23,9,1615,6690,Godfried,Rogaerts,member,teacher,start
BRGA818,23101602,23,10,1602,6045,Adriaen,Van Zinnick,goldsmith,master,start
BRGA818,23101614,23,10,1614,6720,Bernard,Dierdone,member,master,start
BRGA818,23101625A,23,10,1625,6448,Antoon,Warnier,member,apprentice,start
BRGA818,23101625A,23,10,1625,6136,Angelus,De Clerck,member,teacher,start
BRGA818,23101625B,23,10,1625,2854,Philips,Van der Elst,member,master,start
BRGA818,23101625B,23,10,1625,2854,Philips,Van der Elst,member,apprentice,former
BRGA818,23101625B,23,10,1625,6089,Servaes,Coels,member,teacher,former
BRGA818,23111607,23,11,1607,5947,Philips,Britseels,painter,master,start
BRGA818,23111616,23,11,1616,6760,Adolf,Van Nieuwenhuysen,painter,apprentice,start
BRGA818,23111616,23,11,1616,6214,Jan,Bouillon,painter,teacher,start
BRGA818,23111626,23,11,1626,6386,Theodoor,Posthens,goldsmith,master,start
BRGA818,23111631,23,11,1631,3091,Adriaen,Van den Broeck,member,apprentice,start
BRGA818,23111631,23,11,1631,713,Gaspar,De Craeyer,member,teacher,start
BRGA818,24011622,24,1,1622,6573,Peter,Van den Eede,member,apprentice,start
BRGA818,24011622,24,1,1622,6575,Michiel,Van Werckhoven,member,teacher,start
BRGA818,24011641,24,1,1641,2919,Gabriel,Anselmus,painter,apprentice,start
BRGA818,24011641,24,1,1641,2809,Peter,Van der Borcht,painter,teacher,start
BRGA818,24011652,24,1,1652,3165,Jan,Bastuyne,member,apprentice,start
BRGA818,24011652,24,1,1652,3166,Michiel,Benoot,member,teacher,start
BRGA818,24021620,24,2,1620,6617,Gelaude,Le Francq,member,apprentice,start
BRGA818,24021620,24,2,1620,6059,Michiel,De Bordeaux,member,teacher,start
BRGA818,24021622A,24,2,1622,6566,Antoon,Coelemans,member,apprentice,start
BRGA818,24021622A,24,2,1622,6064,Hans,Goddaert,member,teacher,start
BRGA818,24021622B,24,2,1622,6569,Francois,Van Boest,painter,apprentice,start
BRGA818,24021622B,24,2,1622,6023,Lenard,Wauwermans,painter,teacher,start
BRGA818,24021622C,24,2,1622,6571,Jochem,Houvaet,member,apprentice,start
BRGA818,24021622C,24,2,1622,6087,Jacques,Roddaert,member,teacher,start
BRGA818,24021645,24,2,1645,3017,Willem,Van der Biest,member,apprentice,start
BRGA818,24021645,24,2,1645,2889,Willem,Lesterbos,member,teacher,start
BRGA818,24031615,24,3,1615,6851,Blaes,Cleirbosch,member,apprentice,start
BRGA818,24031615,24,3,1615,6236,Passchier,Luppens,member,teacher,start
BRGA818,24041626,24,4,1626,6411,Peter,Van Hoeck,member,master,start
BRGA818,24041626,24,4,1626,6411,Peter,Van Hoeck,member,apprentice,former
BRGA818,24041626,24,4,1626,6413,Tobias,Verhaecht,member,teacher,former
BRGA818,24041663,24,4,1663,5632,Jan,Van Waken,glazier,apprentice,start
BRGA818,24041663,24,4,1663,2938,Jan [b],Jacobs,glazier,teacher,start
BRGA818,24051615,24,5,1615,6559,Willem,Boulengier,member,apprentice,start
BRGA818,24051615,24,5,1615,6065,Francois,Tons,member,teacher,start
BRGA818,24051622,24,5,1622,6199,Francois,Matthysens,member,master’s son,start
BRGA818,24051622,24,5,1622,6132,Jan,Mattheus,member,master,start
BRGA818,24051638,24,5,1638,5848,Peter,Le Gruts,member,apprentice,start
BRGA818,24051638,24,5,1638,6024,Jacques,Faydherbe,member,teacher,start
BRGA818,24051675,24,5,1675,5353,Olivier,De Coene,glazier,apprentice,start
BRGA818,24051675,24,5,1675,5423,Raymandus,Ringheler,glazier,teacher,start
BRGA818,24061604,24,6,1604,6314,Hans,Van Vichel,member,apprentice,start
BRGA818,24061604,24,6,1604,6023,Lenard,Wauwermans,member,teacher,start
BRGA818,24061632,24,6,1632,3146,Jan,Vaillant,member,dean,start
BRGA818,24061632,24,6,1632,6913,Quinten,Symons,member,dean,start
BRGA818,24061632,24,6,1632,3002,Jan,Van Bronckhorst,member,dean,start
BRGA818,24061654A,24,6,1654,3246,Joris,Ringheler,member,master,start
BRGA818,24061654B,24,6,1654,3248,Peter,Van den Winckel,member,master’s son,start
BRGA818,24061654B,24,6,1654,3249,Joos,Van den Winckel,member,master,start
BRGA818,24061654C,24,6,1654,3250,Willem,Van Schoor,member,master,start
BRGA818,24061654D,24,6,1654,3252,Francois,Ysenbaut,goldsmith,master,start
BRGA818,24061654E,24,6,1654,3253,Jan,Van der Vinne,member,master,start
BRGA818,24061654F,24,6,1654,3255,Francois,Van den Bemde,member,apprentice,start
BRGA818,24061654F,24,6,1654,3257,Francois,In den Vyl,member,teacher,start
BRGA818,24061654G,24,6,1654,3258,Jan,Van den Bosch,member,apprentice,start
BRGA818,24061654G,24,6,1654,2786,Engel,Van den Bosch,member,teacher,start
BRGA818,24061654H,24,6,1654,3258,Jan,Van den Bosch,member,apprentice,start
BRGA818,24061654H,24,6,1654,21957,Leo [b],Van Heil,member,teacher,start
BRGA818,24061654I,24,6,1654,3259,Thomas,La Quointe,member,apprentice,start
BRGA818,24061654I,24,6,1654,2976,Leo,Van Heil,member,teacher,start
BRGA818,24061654J,24,6,1654,3260,Jan,Bael,goldsmith,apprentice,start
BRGA818,24061654J,24,6,1654,2801,Wolfaert,Wiedemans,goldsmith,teacher,start
BRGA818,24061654K,24,6,1654,5354,Jan Baptist,Rossinol,member,apprentice,start
BRGA818,24061654K,24,6,1654,3262,Maerten,,member,teacher,start
BRGA818,24061654L,24,6,1654,5505,Philips,Van Dapels,member,apprentice,start
BRGA818,24061654L,24,6,1654,509,Jacques,Artois,member,teacher,start
BRGA818,24061654M,24,6,1654,3264,Willem,Van Berghen,member,apprentice,start
BRGA818,24061654M,24,6,1654,3264,Willem,Van Berghen,member,apprentice,former
BRGA818,24061654M,24,6,1654,5869,Cornelis,Van Bronckhorst,member,teacher,start
BRGA818,24061655A,24,6,1655,3213,Gerard,Meysens,member,master,start
BRGA818,24061655B,24,6,1655,2922,Roeland,Van der Schaemp,member,master,start
BRGA818,24061655C,24,6,1655,2959,Antoon,Symons,glazier,teacher,start
BRGA818,24061655C,24,6,1655,3267,Jan,Symons,glazier,apprentice,start
BRGA818,24061655D,24,6,1655,3269,Jan,Volsom,painter,apprentice,start
BRGA818,24061655D,24,6,1655,3268,Peter [b],Van Gindertaelen,painter,teacher,start
BRGA818,24061655E,24,6,1655,3270,Michiel,Coolemans,glazier,apprentice,start
BRGA818,24061655F,24,6,1655,3271,Peter,De Backer,glazier,apprentice,start
BRGA818,24061655F,24,6,1655,2826,Antoon,Van den Bossche,glazier,teacher,start
BRGA818,24061656A,24,6,1656,3272,Francois,Monnaville,member,apprentice,start
BRGA818,24061656A,24,6,1656,713,Gaspar,De Craeyer,member,teacher,start
BRGA818,24061656B,24,6,1656,3274,Hieronymus,Zeti,member,apprentice,start
BRGA818,24061656B,24,6,1656,3245,Gillis,Van Tilborgh,member,teacher,start
BRGA818,24061656C,24,6,1656,3276,Jan Baptist,Van der Bruggen,painter,apprentice,start
BRGA818,24061656C,24,6,1656,3277,Johannes,De Loes,painter,teacher,start
BRGA818,24061656D,24,6,1656,3278,Reynier,Meganck,member,apprentice,start
BRGA818,24061656D,24,6,1656,2976,Leo,Van Heil,member,teacher,start
BRGA818,24061656E,24,6,1656,3279,Francois,Toussaint,painter,apprentice,start
BRGA818,24061656E,24,6,1656,3268,Peter [b],Van Gindertaelen,painter,teacher,start
BRGA818,24061656F,24,6,1656,3280,Jan,Vastenavont,painter,apprentice,start
BRGA818,24061656F,24,6,1656,5896,Peter,Snayers,painter,teacher,start
BRGA818,24061657A,24,6,1657,3503,Francois,De Smedt,glazier,apprentice,start
BRGA818,24061657A,24,6,1657,2906,Jan,Jacobs,glazier,teacher,start
BRGA818,24061657B,24,6,1657,3504,Christoffel,Massaert,goldsmith,apprentice,start
BRGA818,24061657B,24,6,1657,2801,Wolfaert,Wiedemans,goldsmith,teacher,start
BRGA818,24061657C,24,6,1657,3506,Jan Baptist,Borremans,painter,apprentice,start
BRGA818,24061657C,24,6,1657,514,Michiel,Sweerts,painter,teacher,start
BRGA818,24061657D,24,6,1657,3508,Francois,Paradis,painter,apprentice,start
BRGA818,24061657D,24,6,1657,3107,Jan,Van Opstal,painter,teacher,start
BRGA818,24061657E,24,6,1657,5588,Jan,Raes,goldsmith,apprentice,start
BRGA818,24061657E,24,6,1657,3252,Francois,Ysenbaut,goldsmith,teacher,start
BRGA818,24061657F,24,6,1657,3512,Jan,La Court,painter,apprentice,start
BRGA818,24061657F,24,6,1657,3245,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061657G,24,6,1657,3514,Jan,Van den Broeck,glazier,apprentice,start
BRGA818,24061657G,24,6,1657,3202,Matthys,Van den Steen,glazier,teacher,start
BRGA818,24061657H,24,6,1657,3516,Pierre,Viviee,painter,apprentice,start
BRGA818,24061657H,24,6,1657,3153,Charles,Wautier,painter,teacher,start
BRGA818,24061657I,24,6,1657,3518,Willem,Ruto,painter,apprentice,start
BRGA818,24061657I,24,6,1657,3519,Simon,Duchatel,painter,teacher,start
BRGA818,24061657J,24,6,1657,3521,Jan,Jacobs,glazier,master,start
BRGA818,24061657K,24,6,1657,3118,Lanceloot,Volders,painter,master,start
BRGA818,24061657K,24,6,1657,3268,Peter [b],Van Gindertaelen,painter,teacher,former
BRGA818,24061657K,24,6,1657,3118,Lanceloot,Volders,painter,apprentice,former
BRGA818,24061657L,24,6,1657,3522,Gaspar,Van Eyck,member,master,start
BRGA818,24061657M,24,6,1657,3523,,Van Uffel,member,master,start
BRGA818,24061657N,24,6,1657,3019,Jacob,De Peuter,member,master,start
BRGA818,24061657O,24,6,1657,3525,Francois,De Fosse,member,master,start
BRGA818,24061657P,24,6,1657,3519,Simon,Duchatel,member,master,start
BRGA818,24061658A,24,6,1658,3526,Lenard,Uytenhoeven,painter,apprentice,start
BRGA818,24061658A,24,6,1658,713,Gaspar,De Craeyer,painter,teacher,start
BRGA818,24061658B,24,6,1658,3529,Jan,De Berge,glazier,apprentice,start
BRGA818,24061658B,24,6,1658,2825,Steven,Stekeldoore,glazier,teacher,start
BRGA818,24061658C,24,6,1658,3531,Robert,De Longe,painter,apprentice,start
BRGA818,24061658C,24,6,1658,3019,Jacob,De Peuter,painter,teacher,start
BRGA818,24061658D,24,6,1658,3533,Peter,Van Es,painter,apprentice,start
BRGA818,24061658D,24,6,1658,2866,Peter,Meerts,painter,teacher,start
BRGA818,24061658E,24,6,1658,3535,Peter,Kerckhove,painter,apprentice,start
BRGA818,24061658E,24,6,1658,2979,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,24061658F,24,6,1658,3537,Jan,Vinckx,painter,apprentice,start
BRGA818,24061658F,24,6,1658,3245,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061658G,24,6,1658,3539,Willem,Robyns,painter,apprentice,start
BRGA818,24061658G,24,6,1658,2972,Peter,De Backer,painter,teacher,start
BRGA818,24061658H,24,6,1658,3541,Alexander,Van Hersen,painter,master’s son,start
BRGA818,24061658I,24,6,1658,3033,Jan,Van Daele,painter,master,start
BRGA818,24061658J,24,6,1658,3545,David,Wauwermans,painter,master,start
BRGA818,24061659A,24,6,1659,5426,Peter,De Rauw,glazier,apprentice,start
BRGA818,24061659A,24,6,1659,3246,Joris,Ringheler,glazier,teacher,start
BRGA818,24061659B,24,6,1659,3549,Jan Christoffel,Lotin,painter,apprentice,start
BRGA818,24061659B,24,6,1659,513,Lucas,Achtschellinck,painter,teacher,start
BRGA818,24061659C,24,6,1659,3550,Jacob Francois,Tacke,painter,apprentice,start
BRGA818,24061659C,24,6,1659,3107,Jan,Van Opstal,painter,teacher,start
BRGA818,24061659D,24,6,1659,3747,Hendrick Engelbert,Leroues,painter,apprentice,start
BRGA818,24061659D,24,6,1659,7228,Francois,Coppens,painter,teacher,start
BRGA818,24061659E,24,6,1659,3749,Michiel,Fortuyn,painter,apprentice,start
BRGA818,24061659E,24,6,1659,3277,Johannes,De Loes,painter,teacher,start
BRGA818,24061660A,24,6,1660,3755,Maximiliaen,Van Liewe,painter,apprentice,start
BRGA818,24061660A,24,6,1660,7228,Francois,Coppens,painter,teacher,start
BRGA818,24061660B,24,6,1660,3759,Nicolaes,Maes,glazier,apprentice,start
BRGA818,24061660B,24,6,1660,3179,Hendrick,Van Bronckhorst,glazier,teacher,start
BRGA818,24061660C,24,6,1660,3762,Adriaen,Hernandus,painter,apprentice,start
BRGA818,24061660C,24,6,1660,3763,,Loosvelt,painter,teacher,start
BRGA818,24061660D,24,6,1660,3764,Jan,Fraeyenborch,painter,apprentice,start
BRGA818,24061660D,24,6,1660,3245,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061660E,24,6,1660,3766,Gillis,Van Auwerkerck,painter,apprentice,start
BRGA818,24061660E,24,6,1660,512,Daniel,Van Heil,painter,teacher,start
BRGA818,24061660F,24,6,1660,3771,Michiel,Van Nerve,painter,master,start
BRGA818,24061660F,24,6,1660,3771,Michiel,Van Nerve,painter,apprentice,start
BRGA818,24061660G,24,6,1660,3772,Jan Baptist,Deschamps,painter,master,start
BRGA818,24061660H,24,6,1660,3510,Jan,Raes,goldsmith,master,start
BRGA818,24061660I,24,6,1660,3227,Ignatius,Van der Stock,painter,master,start
BRGA818,24061660J,24,6,1660,3777,Francois,Vogelsanck,painter,master,start
BRGA818,24061660K,24,6,1660,3778,Peter,Eyckens,painter,apprentice,start
BRGA818,24061660K,24,6,1660,2972,Peter,De Backer,painter,teacher,start
BRGA818,24061660L,24,6,1660,3780,Hendrick,Wavers,painter,apprentice,start
BRGA818,24061660L,24,6,1660,3041,Carel Alexander,Van Geel,painter,teacher,start
BRGA818,24061664,24,6,1664,3510,Jan,Raes,member,dean,start
BRGA818,24061664,24,6,1664,3202,Matthys,Van den Steen,member,dean,start
BRGA818,24061664,24,6,1664,3245,Gillis,Van Tilborgh,member,dean,start
BRGA818,24061666,24,6,1666,3140,Jan,Gillis,member,dean,start
BRGA818,24061666,24,6,1666,3252,Francois,Ysenbaut,member,dean,start
BRGA818,24061666,24,6,1666,5537,Melchior,Sallaert,member,dean,start
BRGA818,24061692A,24,6,1692,5715,Adriaen,De Caron,member,apprentice,start
BRGA818,24061692A,24,6,1692,3033,Jan,Van Daele,member,teacher,start
BRGA818,24061692B,24,6,1692,5716,Michiel,Van Cutsem,member,apprentice,start
BRGA818,24061692B,24,6,1692,5607,Carolus,Van Baeckegom,member,teacher,start
BRGA818,24061692C,24,6,1692,5717,[NN],Van der Hopstadt,member,apprentice,start
BRGA818,24061692C,24,6,1692,5358,Thomas,Pins,member,teacher,start
BRGA818,24071631,24,7,1631,2851,Everard,Rurinckx,member,master,start
BRGA818,24071638,24,7,1638,5323,Mario,Tibauti,member,apprentice,start
BRGA818,24071638,24,7,1638,2854,Philips,Van der Elst,member,teacher,start
BRGA818,24071692,24,7,1692,5701,D[…],Du Paron,gilder,apprentice,start
BRGA818,24071692,24,7,1692,3033,Jan,Van Daele,gilder,teacher,start
BRGA818,24081631A,24,8,1631,2912,Nicolaes,Letaer,member,apprentice,start
BRGA818,24081631A,24,8,1631,2818,Peter,Busset,member,teacher,start
BRGA818,24081631B,24,8,1631,6127,Hieronymus,Vleughaert,member,apprentice,start
BRGA818,24081631B,24,8,1631,6129,Willem,De Moy,member,teacher,start
BRGA818,24081678,24,8,1678,5377,,Du Bael,painter,master,start
BRGA818,24091612,24,9,1612,6839,Philips,Crispiel,member,apprentice,start
BRGA818,24091612,24,9,1612,6840,Michiel,Crispiel,member,master,start
BRGA818,24091612,24,9,1612,6309,Francois,Floris,member,teacher,start
BRGA818,24091637,24,9,1637,5864,Gillis,Godtsvriendt,member,apprentice,start
BRGA818,24091637,24,9,1637,2935,Jacob,Godsvriendt,member,teacher,start
BRGA818,24101616,24,10,1616,6774,Jacques,Vermegho,painter,apprentice,start
BRGA818,24101616,24,10,1616,713,Gaspar,De Craeyer,painter,teacher,start
BRGA818,24101619,24,10,1619,6620,Francois,Cappelle,member,apprentice,start
BRGA818,24101619,24,10,1619,2821,David,Noveliers,member,teacher,start
BRGA818,24101636,24,10,1636,5919,Hendrick,De Bontridder,member,master,start
BRGA818,24101670,24,10,1670,5346,Judocus,Lamberto,painter,apprentice,start
BRGA818,24101670,24,10,1670,3277,Johannes,De Loes,painter,teacher,start
BRGA818,24111623A,24,11,1623,6517,Gelaude,Sollay,painter,apprentice,start
BRGA818,24111623A,24,11,1623,6084,Peter,Coppens,painter,teacher,start
BRGA818,24111623B,24,11,1623,6519,Herman,Van den Berghen,painter,apprentice,start
BRGA818,24111623B,24,11,1623,6062,Lanceloot,Lefebure,painter,teacher,start
BRGA818,25011614,25,1,1614,6636,Brixius,Van der Elst,painter,master,start
BRGA818,25011614,25,1,1614,6636,Brixius,Van der Elst,painter,apprentice,former
BRGA818,25011614,25,1,1614,6637,Jan,Collaert,painter,teacher,former
BRGA818,25011652,25,1,1652,3168,Gillis,Donckerwolck,member,apprentice,start
BRGA818,25011652,25,1,1652,2866,Peter,Meerts,member,teacher,start
BRGA818,25031643,25,3,1643,2945,Daniel,Van Schoor,member,master’s son,start
BRGA818,25031643,25,3,1643,2946,Jacob,Van Schoor,member,master,start
BRGA818,25041615A,25,4,1615,6849,Jan,Van Obberghen,member,apprentice,start
